artnr;cross_ref;familie_code;familie_naam;omschrijving;hoek;draadsoort_1;draadmaat_1;connectie_type_1;draadsoort_2;draadmaat_2;connectie_type_2;tube_od_mm;tube_od_inch;bron_pagina
2657-32-32;2107-32-32;2657;Swivel male elbow;Male NPTF thread / NPSM Female swivel end;haaks;NPT/NPTF;2-11.5;buiten;NPSM;2-11.5;wartelend;;;34
2277-02-02;0207-2-2;2277;Female connector;Female NPTF thread / NPSM Female swivel end;recht;NPT/NPTF;1/8-27;binnen;NPSM;1/8-27;wartelend;;;35
2277-04-04;0207-4-4;2277;Female connector;Female NPTF thread / NPSM Female swivel end;recht;NPT/NPTF;1/4-18;binnen;NPSM;1/4-18;wartelend;;;35
2277-06-04;0207-6-4;2277;Female connector;Female NPTF thread / NPSM Female swivel end;recht;NPT/NPTF;3/8-18;binnen;NPSM;1/4-18;wartelend;;;35
2277-06-06;0207-6-6;2277;Female connector;Female NPTF thread / NPSM Female swivel end;recht;NPT/NPTF;3/8-18;binnen;NPSM;3/8-18;wartelend;;;35
2277-08-06;0207-8-6;2277;Female connector;Female NPTF thread / NPSM Female swivel end;recht;NPT/NPTF;1/2-14;binnen;NPSM;3/8-18;wartelend;;;35
2277-08-08;0207-8-8;2277;Female connector;Female NPTF thread / NPSM Female swivel end;recht;NPT/NPTF;1/2-14;binnen;NPSM;1/2-14;wartelend;;;35
2277-12-12;0207-12-12;2277;Female connector;Female NPTF thread / NPSM Female swivel end;recht;NPT/NPTF;3/4-14;binnen;NPSM;3/4-14;wartelend;;;35
2277-16-16;0207-16-16;2277;Female connector;Female NPTF thread / NPSM Female swivel end;recht;NPT/NPTF;1-11.5;binnen;NPSM;1-11.5;wartelend;;;35
2277-20-20;0207-20-20;2277;Female connector;Female NPTF thread / NPSM Female swivel end;recht;NPT/NPTF;1 1/4-11.5;binnen;NPSM;1 1/4-11.5;wartelend;;;35
2277-24-24;0207-24-24;2277;Female connector;Female NPTF thread / NPSM Female swivel end;recht;NPT/NPTF;1 1/2-11.5;binnen;NPSM;1 1/2-11.5;wartelend;;;35
2277-32-32;0207-32-32;2277;Female connector;Female NPTF thread / NPSM Female swivel end;recht;NPT/NPTF;2-11.5;binnen;NPSM;2-11.5;wartelend;;;35
2677-02-02;2207-2-2;2677;Female elbow;Female NPTF thread / NPSM Female swivel end;haaks;NPT/NPTF;1/8-27;binnen;NPSM;1/8-27;wartelend;;;36
2677-04-04;2207-4-4;2677;Female elbow;Female NPTF thread / NPSM Female swivel end;haaks;NPT/NPTF;1/4-18;binnen;NPSM;1/4-18;wartelend;;;36
2677-06-06;2207-6-6;2677;Female elbow;Female NPTF thread / NPSM Female swivel end;haaks;NPT/NPTF;3/8-18;binnen;NPSM;3/8-18;wartelend;;;36
2677-08-08;2207-8-8;2677;Female elbow;Female NPTF thread / NPSM Female swivel end;haaks;NPT/NPTF;1/2-14;binnen;NPSM;1/2-14;wartelend;;;36
2677-12-12;2207-12-12;2677;Female elbow;Female NPTF thread / NPSM Female swivel end;haaks;NPT/NPTF;3/4-14;binnen;NPSM;3/4-14;wartelend;;;36
2677-16-16;2207-16-16;2677;Female elbow;Female NPTF thread / NPSM Female swivel end;haaks;NPT/NPTF;1-11.5;binnen;NPSM;1-11.5;wartelend;;;36
2677-20-20;2207-20-20;2677;Female elbow;Female NPTF thread / NPSM Female swivel end;haaks;NPT/NPTF;1 1/4-11.5;binnen;NPSM;1 1/4-11.5;wartelend;;;36
2677-24-24;2207-24-24;2677;Female elbow;Female NPTF thread / NPSM Female swivel end;haaks;NPT/NPTF;1 1/2-11.5;binnen;NPSM;1 1/2-11.5;wartelend;;;36
2677-32-32;2207-32-32;2677;Female elbow;Female NPTF thread / NPSM Female swivel end;haaks;NPT/NPTF;2-11.5;binnen;NPSM;2-11.5;wartelend;;;36
8238-04-04;0507-4-4;8238;Swivel male stud;Male UN/UNF thread O-ring / NPSM Female swivel end;recht;NPSM;1/4-18;wartelend;UN/UNF;7/16-20;buiten;;;37
8238-06-04;0507-6-4;8238;Swivel male stud;Male UN/UNF thread O-ring / NPSM Female swivel end;recht;NPSM;1/4-18;wartelend;UN/UNF;9/16-18;buiten;;;37
8238-06-06;0507-6-6;8238;Swivel male stud;Male UN/UNF thread O-ring / NPSM Female swivel end;recht;NPSM;3/8-18;wartelend;UN/UNF;9/16-18;buiten;;;37
8238-06-08;0507-6-8;8238;Swivel male stud;Male UN/UNF thread O-ring / NPSM Female swivel end;recht;NPSM;1/2-14;wartelend;UN/UNF;9/16-18;buiten;;;37
8238-08-04;0507-8-4;8238;Swivel male stud;Male UN/UNF thread O-ring / NPSM Female swivel end;recht;NPSM;1/4-18;wartelend;UN/UNF;3/4-16;buiten;;;37
8238-08-06;0507-8-6;8238;Swivel male stud;Male UN/UNF thread O-ring / NPSM Female swivel end;recht;NPSM;3/8-18;wartelend;UN/UNF;3/4-16;buiten;;;37
8238-08-08;0507-8-8;8238;Swivel male stud;Male UN/UNF thread O-ring / NPSM Female swivel end;recht;NPSM;1/2-14;wartelend;UN/UNF;3/4-16;buiten;;;37
8238-08-12;0507-8-12;8238;Swivel male stud;Male UN/UNF thread O-ring / NPSM Female swivel end;recht;NPSM;3/4-14;wartelend;UN/UNF;3/4-16;buiten;;;37
8238-10-08;0507-10-8;8238;Swivel male stud;Male UN/UNF thread O-ring / NPSM Female swivel end;recht;NPSM;1/2-14;wartelend;UN/UNF;7/8-14;buiten;;;37
8238-12-08;0507-12-8;8238;Swivel male stud;Male UN/UNF thread O-ring / NPSM Female swivel end;recht;NPSM;1/2-14;wartelend;UN/UNF;1 1/16-12;buiten;;;37
8238-12-12;0507-12-12;8238;Swivel male stud;Male UN/UNF thread O-ring / NPSM Female swivel end;recht;NPSM;3/4-14;wartelend;UN/UNF;1 1/16-12;buiten;;;37
8238-16-16;0507-16-16;8238;Swivel male stud;Male UN/UNF thread O-ring / NPSM Female swivel end;recht;NPSM;1-11.5;wartelend;UN/UNF;1 5/16-12;buiten;;;37
8238-20-20;0507-20-20;8238;Swivel male stud;Male UN/UNF thread O-ring / NPSM Female swivel end;recht;NPSM;1 1/4-11.5;wartelend;UN/UNF;1 5/8-12;buiten;;;37
8238-24-24;0507-24-24;8238;Swivel male stud;Male UN/UNF thread O-ring / NPSM Female swivel end;recht;NPSM;1 1/2-11.5;wartelend;UN/UNF;1 7/8-12;buiten;;;37
8238-32-32;0507-32-32;8238;Swivel male stud;Male UN/UNF thread O-ring / NPSM Female swivel end;recht;NPSM;2-11.5;wartelend;UN/UNF;2 1/2-12;buiten;;;37
8438-04-04;3507-4-4;8438;Swivel male elbow 45°;Male UN/UNF thread O-ring / NPSM Female swivel end;45°;NPSM;1/4-18;wartelend;UN/UNF;7/16-20;buiten;;;38
8438-06-06;3507-6-6;8438;Swivel male elbow 45°;Male UN/UNF thread O-ring / NPSM Female swivel end;45°;NPSM;3/8-18;wartelend;UN/UNF;9/16-18;buiten;;;38
8438-08-06;3507-8-6;8438;Swivel male elbow 45°;Male UN/UNF thread O-ring / NPSM Female swivel end;45°;NPSM;3/8-18;wartelend;UN/UNF;3/4-16;buiten;;;38
8438-08-08;3507-8-8;8438;Swivel male elbow 45°;Male UN/UNF thread O-ring / NPSM Female swivel end;45°;NPSM;1/2-14;wartelend;UN/UNF;3/4-16;buiten;;;38
8438-08-12;3507-8-12;8438;Swivel male elbow 45°;Male UN/UNF thread O-ring / NPSM Female swivel end;45°;NPSM;3/4-14;wartelend;UN/UNF;3/4-16;buiten;;;38
8438-10-08;3507-10-8;8438;Swivel male elbow 45°;Male UN/UNF thread O-ring / NPSM Female swivel end;45°;NPSM;1/2-14;wartelend;UN/UNF;7/8-14;buiten;;;38
8438-12-12;3507-12-12;8438;Swivel male elbow 45°;Male UN/UNF thread O-ring / NPSM Female swivel end;45°;NPSM;3/4-14;wartelend;UN/UNF;1 1/16-12;buiten;;;38
8438-16-16;3507-16-16;8438;Swivel male elbow 45°;Male UN/UNF thread O-ring / NPSM Female swivel end;45°;NPSM;1-11.5;wartelend;UN/UNF;1 5/16-12;buiten;;;38
8638-04-04;3507-4-4;8638;Swivel male elbow 90°;Male UN/UNF thread O-ring / NPSM Female swivel end;haaks;NPSM;1/4-18;wartelend;UN/UNF;7/16-20;buiten;;;39
8638-06-04;3507-6-4;8638;Swivel male elbow 90°;Male UN/UNF thread O-ring / NPSM Female swivel end;haaks;NPSM;1/4-18;wartelend;UN/UNF;9/16-18;buiten;;;39
8638-06-06;3507-6-6;8638;Swivel male elbow 90°;Male UN/UNF thread O-ring / NPSM Female swivel end;haaks;NPSM;3/8-18;wartelend;UN/UNF;9/16-18;buiten;;;39
8638-06-08;3507-6-8;8638;Swivel male elbow 90°;Male UN/UNF thread O-ring / NPSM Female swivel end;haaks;NPSM;1/2-14;wartelend;UN/UNF;9/16-18;buiten;;;39
8638-08-06;3507-8-6;8638;Swivel male elbow 90°;Male UN/UNF thread O-ring / NPSM Female swivel end;haaks;NPSM;3/8-18;wartelend;UN/UNF;3/4-16;buiten;;;39
8638-08-08;3507-8-8;8638;Swivel male elbow 90°;Male UN/UNF thread O-ring / NPSM Female swivel end;haaks;NPSM;1/2-14;wartelend;UN/UNF;3/4-16;buiten;;;39
8638-08-12;3507-8-12;8638;Swivel male elbow 90°;Male UN/UNF thread O-ring / NPSM Female swivel end;haaks;NPSM;3/4-14;wartelend;UN/UNF;3/4-16;buiten;;;39
8638-10-06;3507-10-6;8638;Swivel male elbow 90°;Male UN/UNF thread O-ring / NPSM Female swivel end;haaks;NPSM;3/8-18;wartelend;UN/UNF;7/8-14;buiten;;;39
8638-10-08;3507-10-8;8638;Swivel male elbow 90°;Male UN/UNF thread O-ring / NPSM Female swivel end;haaks;NPSM;1/2-14;wartelend;UN/UNF;7/8-14;buiten;;;39
8638-10-12;3507-10-12;8638;Swivel male elbow 90°;Male UN/UNF thread O-ring / NPSM Female swivel end;haaks;NPSM;3/4-14;wartelend;UN/UNF;7/8-14;buiten;;;39
8638-12-08;3507-12-8;8638;Swivel male elbow 90°;Male UN/UNF thread O-ring / NPSM Female swivel end;haaks;NPSM;1/2-14;wartelend;UN/UNF;1 1/16-12;buiten;;;39
8638-12-12;3507-12-12;8638;Swivel male elbow 90°;Male UN/UNF thread O-ring / NPSM Female swivel end;haaks;NPSM;3/4-14;wartelend;UN/UNF;1 1/16-12;buiten;;;39
8638-16-16;3507-16-16;8638;Swivel male elbow 90°;Male UN/UNF thread O-ring / NPSM Female swivel end;haaks;NPSM;1-11.5;wartelend;UN/UNF;1 5/16-12;buiten;;;39
8638-20-20;3507-20-20;8638;Swivel male elbow 90°;Male UN/UNF thread O-ring / NPSM Female swivel end;haaks;NPSM;1 1/4-11.5;wartelend;UN/UNF;1 5/8-12;buiten;;;39
8638-24-24;3507-24-24;8638;Swivel male elbow 90°;Male UN/UNF thread O-ring / NPSM Female swivel end;haaks;NPSM;1 1/2-11.5;wartelend;UN/UNF;1 7/8-12;buiten;;;39
2246-04-04;;2246;Male union;JIS BSPP 60° cone;recht;JIS;1/4-19;buiten;JIS;1/4-19;buiten;;;40
2246-06-06;;2246;Male union;JIS BSPP 60° cone;recht;JIS;3/8-19;buiten;JIS;3/8-19;buiten;;;40
2246-08-08;;2246;Male union;JIS BSPP 60° cone;recht;JIS;1/2-14;buiten;JIS;1/2-14;buiten;;;40
2246-12-12;;2246;Male union;JIS BSPP 60° cone;recht;JIS;3/4-14;buiten;JIS;3/4-14;buiten;;;40
2246-16-16;;2246;Male union;JIS BSPP 60° cone;recht;JIS;1-11;buiten;JIS;1-11;buiten;;;40
2219-04-04;4F3T4S;2219;Male stud connector;JIS BSPP 60° cone adapters / Male BSPT thread;recht;JIS;1/4-19;buiten;BSPT;1/4-19;buiten;;;40
2219-04-06;4-6F3T4S;2219;Male stud connector;JIS BSPP 60° cone adapters / Male BSPT thread;recht;JIS;1/4-19;buiten;BSPT;3/8-19;buiten;;;40
2219-06-04;6-4F3T4S;2219;Male stud connector;JIS BSPP 60° cone adapters / Male BSPT thread;recht;JIS;3/8-19;buiten;BSPT;1/4-19;buiten;;;40
2219-06-06;6F3T4S;2219;Male stud connector;JIS BSPP 60° cone adapters / Male BSPT thread;recht;JIS;3/8-19;buiten;BSPT;3/8-19;buiten;;;40
2219-08-06;8-6F3T4S;2219;Male stud connector;JIS BSPP 60° cone adapters / Male BSPT thread;recht;JIS;1/2-14;buiten;BSPT;3/8-19;buiten;;;40
2219-08-08;8F3T4S;2219;Male stud connector;JIS BSPP 60° cone adapters / Male BSPT thread;recht;JIS;1/2-14;buiten;BSPT;1/2-14;buiten;;;40
2219-12-12;12F3T4S;2219;Male stud connector;JIS BSPP 60° cone adapters / Male BSPT thread;recht;JIS;3/4-14;buiten;BSPT;3/4-14;buiten;;;40
2219-16-16;16F3T4S;2219;Male stud connector;JIS BSPP 60° cone adapters / Male BSPT thread;recht;JIS;1-11;buiten;BSPT;1-11;buiten;;;40
2419-04-04;4V3T4S;2419;Male elbow 45°;JIS BSPP 60° Flare end / Male BSPT thread;45°;JIS;1/4-19;buiten;BSPT;1/4-19;buiten;;;41
2419-06-06;6V3T4S;2419;Male elbow 45°;JIS BSPP 60° Flare end / Male BSPT thread;45°;JIS;3/8-19;buiten;BSPT;3/8-19;buiten;;;41
2419-08-08;8V3T4S;2419;Male elbow 45°;JIS BSPP 60° Flare end / Male BSPT thread;45°;JIS;1/2-14;buiten;BSPT;1/2-14;buiten;;;41
2419-12-12;12V3T4S;2419;Male elbow 45°;JIS BSPP 60° Flare end / Male BSPT thread;45°;JIS;3/4-14;buiten;BSPT;3/4-14;buiten;;;41
2419-16-16;16V3T4S;2419;Male elbow 45°;JIS BSPP 60° Flare end / Male BSPT thread;45°;JIS;1-11;buiten;BSPT;1-11;buiten;;;41
2619-04-04;4C3T4S;2619;Male elbow 90°;JIS BSPP 60° cone adapters / Male BSPT thread;haaks;JIS;1/4-19;buiten;BSPT;1/4-19;buiten;;;41
2619-06-06;6C3T4S;2619;Male elbow 90°;JIS BSPP 60° cone adapters / Male BSPT thread;haaks;JIS;3/8-19;buiten;BSPT;3/8-19;buiten;;;41
2619-08-08;8C3T4S;2619;Male elbow 90°;JIS BSPP 60° cone adapters / Male BSPT thread;haaks;JIS;1/2-14;buiten;BSPT;1/2-14;buiten;;;41
2619-12-12;12C3T4S;2619;Male elbow 90°;JIS BSPP 60° cone adapters / Male BSPT thread;haaks;JIS;3/4-14;buiten;BSPT;3/4-14;buiten;;;41
2619-16-16;16C3T4S;2619;Male elbow 90°;JIS BSPP 60° cone adapters / Male BSPT thread;haaks;JIS;1-11;buiten;BSPT;1-11;buiten;;;41
2149-04;;2149;Plug;JIS BSPP 60° blanking plug;n.v.t.;JIS;1/4-19;buiten;;;;;;42
2149-06;;2149;Plug;JIS BSPP 60° blanking plug;n.v.t.;JIS;3/8-19;buiten;;;;;;42
2149-08;;2149;Plug;JIS BSPP 60° blanking plug;n.v.t.;JIS;1/2-14;buiten;;;;;;42
2149-12;;2149;Plug;JIS BSPP 60° blanking plug;n.v.t.;JIS;3/4-14;buiten;;;;;;42
2149-16;;2149;Plug;JIS BSPP 60° blanking plug;n.v.t.;JIS;1-11;buiten;;;;;;42
2119-04;;2119;Cap;JIS BSPP 60° blanking cap;n.v.t.;JIS;1/4-19;binnen;;;;;;42
2119-06;;2119;Cap;JIS BSPP 60° blanking cap;n.v.t.;JIS;3/8-19;binnen;;;;;;42
2119-08;;2119;Cap;JIS BSPP 60° blanking cap;n.v.t.;JIS;1/2-14;binnen;;;;;;42
2119-12;;2119;Cap;JIS BSPP 60° blanking cap;n.v.t.;JIS;3/4-14;binnen;;;;;;42
2119-16;;2119;Cap;JIS BSPP 60° blanking cap;n.v.t.;JIS;1-11;binnen;;;;;;42
2222-02-02;2 HTX-S;2222;Union;Triple-Lok® 37° Flare ends;recht;JIC;5/16-24;buiten;JIC;5/16-24;buiten;;1/8 1/8;47
2222-03-03;3 HTX-S;2222;Union;Triple-Lok® 37° Flare ends;recht;JIC;3/8-24;buiten;JIC;3/8-24;buiten;;3/16 3/16;47
2222-04-04;4 HTX-S;2222;Union;Triple-Lok® 37° Flare ends;recht;JIC;7/16-20;buiten;JIC;7/16-20;buiten;6 6;1/4 1/4;47
2222-02-04;4-2 HTX-S;2222;Union;Triple-Lok® 37° Flare ends;recht;JIC;7/16-20;buiten;JIC;5/16-24;buiten;6;1/4 1/8;47
2222-03-04;4-3 HTX-S;2222;Union;Triple-Lok® 37° Flare ends;recht;JIC;7/16-20;buiten;JIC;3/8-24;buiten;6;1/4 3/16;47
2222-05-05;5HMTXS;2222;Union;Triple-Lok® 37° Flare ends;recht;JIC;1/2-20;buiten;JIC;1/2-20;buiten;8 8;5/16 5/16;47
2222-04-05;5-4HMTXS;2222;Union;Triple-Lok® 37° Flare ends;recht;JIC;1/2-20;buiten;JIC;7/16-20;buiten;8 6;5/16 1/4;47
2222-06-06;6HMTXS;2222;Union;Triple-Lok® 37° Flare ends;recht;JIC;9/16-18;buiten;JIC;9/16-18;buiten;10 10;3/8 3/8;47
2222-04-06;6-4HMTXS;2222;Union;Triple-Lok® 37° Flare ends;recht;JIC;9/16-18;buiten;JIC;7/16-20;buiten;10 6;3/8 1/4;47
2222-05-06;6-5 HTX-S;2222;Union;Triple-Lok® 37° Flare ends;recht;JIC;9/16-18;buiten;JIC;1/2-20;buiten;10 8;3/8 5/16;47
2222-08-08;8HMTXS;2222;Union;Triple-Lok® 37° Flare ends;recht;JIC;3/4-16;buiten;JIC;3/4-16;buiten;12 12;1/2 1/2;47
2222-04-08;8-4 HTX-S;2222;Union;Triple-Lok® 37° Flare ends;recht;JIC;3/4-16;buiten;JIC;7/16-20;buiten;12 6;1/2 1/4;47
2222-06-08;8-6 HTX-S;2222;Union;Triple-Lok® 37° Flare ends;recht;JIC;3/4-16;buiten;JIC;9/16-18;buiten;12 10;1/2 3/8;47
2222-10-10;10HMTXS;2222;Union;Triple-Lok® 37° Flare ends;recht;JIC;7/8-14;buiten;JIC;7/8-14;buiten;14, 15,16 14, 15,16;5/8 5/8;47
2222-06-10;10-6HMTXS;2222;Union;Triple-Lok® 37° Flare ends;recht;JIC;7/8-14;buiten;JIC;9/16-18;buiten;14, 15,16 10;5/8 3/8;47
2222-08-10;10-8 HTX-S;2222;Union;Triple-Lok® 37° Flare ends;recht;JIC;7/8-14;buiten;JIC;3/4-16;buiten;14, 15,16 12;5/8 1/2;47
2222-12-12;12HMTXS;2222;Union;Triple-Lok® 37° Flare ends;recht;JIC;1 1/16-12;buiten;JIC;1 1/16-12;buiten;18, 20 18, 20;3/4 3/4;47
2222-08-12;12-8 HTX-S;2222;Union;Triple-Lok® 37° Flare ends;recht;JIC;1 1/16-12;buiten;JIC;3/4-16;buiten;18, 20 12;3/4 1/2;47
2222-10-12;12-10HMTXS;2222;Union;Triple-Lok® 37° Flare ends;recht;JIC;1 1/16-12;buiten;JIC;7/8-14;buiten;20 14, 15,16;3/4 5/8;47
2222-14-14;14 HTX-S;2222;Union;Triple-Lok® 37° Flare ends;recht;JIC;1 3/16-12;buiten;JIC;1 3/16-12;buiten;22 22;7/8 7/8;47
2222-16-16;16HMTXS;2222;Union;Triple-Lok® 37° Flare ends;recht;JIC;1 5/16-12;buiten;JIC;1 5/16-12;buiten;25 25;1 1;47
2222-12-16;16-12HMTXS;2222;Union;Triple-Lok® 37° Flare ends;recht;JIC;1 5/16-12;buiten;JIC;1 1/16-12;buiten;25 20;1 3/4;47
2222-20-20;20HMTXS;2222;Union;Triple-Lok® 37° Flare ends;recht;JIC;1 5/8-12;buiten;JIC;1 5/8-12;buiten;28, 30, 32 28, 30, 32;1 1/4 1 1/4;47
2222-12-20;20-12HMTXS;2222;Union;Triple-Lok® 37° Flare ends;recht;JIC;1 5/8-12;buiten;JIC;1 1/16-12;buiten;28, 30, 32 18, 20;1 1/4 3/4;47
2222-16-20;20-16HMTXS;2222;Union;Triple-Lok® 37° Flare ends;recht;JIC;1 5/8-12;buiten;JIC;1 5/16-12;buiten;28, 30, 32 25;1 1/4 1;47
2222-24-24;24HMTXS;2222;Union;Triple-Lok® 37° Flare ends;recht;JIC;1 7/8-12;buiten;JIC;1 7/8-12;buiten;35, 38 35, 38;1 1/2 1 1/2;47
2224-28-28;28HMTXS;2222;Union;Triple-Lok® 37° Flare ends;recht;JIC;2 1/4-12;buiten;JIC;2 1/4-12;buiten;42 42;;47
2224-32-32;32 HTX-S;2222;Union;Triple-Lok® 37° Flare ends;recht;JIC;2 1/2-12;buiten;JIC;2 1/2-12;buiten;;2 2;47
2622-02-02;2 ETX-S;2622;Union elbow;Triple-Lok® 37° Flare ends;haaks;JIC;5/16-24;buiten;JIC;5/16-24;buiten;;1/8;48
2622-03-03;3 ETX-S;2622;Union elbow;Triple-Lok® 37° Flare ends;haaks;JIC;3/8-24;buiten;JIC;3/8-24;buiten;;3/16;48
2622-04-04;4EMTXS;2622;Union elbow;Triple-Lok® 37° Flare ends;haaks;JIC;7/16-20;buiten;JIC;7/16-20;buiten;6;1/4;48
2622-05-05;5EMTXS;2622;Union elbow;Triple-Lok® 37° Flare ends;haaks;JIC;1/2-20;buiten;JIC;1/2-20;buiten;8;5/16;48
2622-06-06;6EMTXS;2622;Union elbow;Triple-Lok® 37° Flare ends;haaks;JIC;9/16-18;buiten;JIC;9/16-18;buiten;10;3/8;48
2622-04-06;6-4 ETX-S;2622;Union elbow;Triple-Lok® 37° Flare ends;haaks;JIC;9/16-18;buiten;JIC;7/16-20;buiten;10;3/8;48
2622-06-08;8-6 ETX-S;2622;Union elbow;Triple-Lok® 37° Flare ends;haaks;JIC;3/4-16;buiten;JIC;3/8-24;buiten;12;1/2;48
2622-08-08;8EMTXS;2622;Union elbow;Triple-Lok® 37° Flare ends;haaks;JIC;3/4-16;buiten;JIC;3/4-16;buiten;12;1/2;48
2622-10-10;10EMTXS;2622;Union elbow;Triple-Lok® 37° Flare ends;haaks;JIC;7/8-14;buiten;JIC;7/8-14;buiten;14, 15,16;5/8;48
2622-08-10;10-8 ETX-S;2622;Union elbow;Triple-Lok® 37° Flare ends;haaks;JIC;7/8-14;buiten;JIC;3/4-16;buiten;14, 15,16;5/8;48
2622-12-12;12EMTXS;2622;Union elbow;Triple-Lok® 37° Flare ends;haaks;JIC;1 1/16-12;buiten;JIC;1 1/16-12;buiten;18, 20;3/4;48
2622-08-12;12-8 ETX-S;2622;Union elbow;Triple-Lok® 37° Flare ends;haaks;JIC;1 1/16-12;buiten;JIC;3/4-16;buiten;18, 20;3/4;48
2622-10-12;12-10 ETX-S;2622;Union elbow;Triple-Lok® 37° Flare ends;haaks;JIC;1 1/16-12;buiten;JIC;7/8-14;buiten;18, 20;3/4;48
2622-14-14;14 ETX-S;2622;Union elbow;Triple-Lok® 37° Flare ends;haaks;JIC;1 3/16-12;buiten;JIC;1 3/16-12;buiten;22;7/8;48
2622-16-16;16EMTXS;2622;Union elbow;Triple-Lok® 37° Flare ends;haaks;JIC;1 5/16-12;buiten;JIC;1 5/16-12;buiten;22, 25;1;48
2622-12-16;16-12 ETX-S;2622;Union elbow;Triple-Lok® 37° Flare ends;haaks;JIC;1 5/16-12;buiten;JIC;1 1/16-12;buiten;22, 25;1;48
2622-20-20;20EMTXS;2622;Union elbow;Triple-Lok® 37° Flare ends;haaks;JIC;1 5/8-12;buiten;JIC;1 5/8-12;buiten;28, 30, 32;1 1/4;48
2622-24-24;24EMTXS;2622;Union elbow;Triple-Lok® 37° Flare ends;haaks;JIC;1 7/8-12;buiten;JIC;1 7/8-12;buiten;35, 38;1 1/2;48
2622-28-28;28 ETX-S;2622;Union elbow;Triple-Lok® 37° Flare ends;haaks;JIC;2 1/4-12;buiten;JIC;2 1/4-12;buiten;42;1 3/4;48
2622-32-32;32 ETX-S;2622;Union elbow;Triple-Lok® 37° Flare ends;haaks;JIC;2 1/2-12;buiten;JIC;2 1/2-12;buiten;;2;48
2722-02-02;2 JTX-S;2722;Union tee;Triple-Lok® 37° Flare ends;T-stuk;JIC;5/16-24;buiten;;;;;1/8;49
2722-03-03;3 JTX-S;2722;Union tee;Triple-Lok® 37° Flare ends;T-stuk;JIC;3/8-24;buiten;;;;;3/16;49
2722-04-04;4JMTXS;2722;Union tee;Triple-Lok® 37° Flare ends;T-stuk;JIC;7/16-20;buiten;;;;6;1/4;49
2722-05-05;5JMTXS;2722;Union tee;Triple-Lok® 37° Flare ends;T-stuk;JIC;1/2-20;buiten;;;;8;5/16;49
2722-06-06;6JMTXS;2722;Union tee;Triple-Lok® 37° Flare ends;T-stuk;JIC;9/16-18;buiten;;;;10;3/8;49
2722-08-08;8JMTXS;2722;Union tee;Triple-Lok® 37° Flare ends;T-stuk;JIC;3/4-16;buiten;;;;12;1/2;49
2722-10-10;10JMTXS;2722;Union tee;Triple-Lok® 37° Flare ends;T-stuk;JIC;7/8-14;buiten;;;;14, 15,16;5/8;49
2722-12-12;12JMTXS;2722;Union tee;Triple-Lok® 37° Flare ends;T-stuk;JIC;1 1/16-12;buiten;;;;18, 20;3/4;49
2722-14-14;14 JTX-S;2722;Union tee;Triple-Lok® 37° Flare ends;T-stuk;JIC;1 3/16-12;buiten;;;;22;7/8;49
2722-16-16;16JMTXS;2722;Union tee;Triple-Lok® 37° Flare ends;T-stuk;JIC;1 5/16-12;buiten;;;;25;1;49
2722-20-20;20JMTXS;2722;Union tee;Triple-Lok® 37° Flare ends;T-stuk;JIC;1 5/8-12;buiten;;;;28, 30, 32;1 1/4;49
2722-24-24;24 JTX-S;2722;Union tee;Triple-Lok® 37° Flare ends;T-stuk;JIC;1 7/8-12;buiten;;;;35, 38;1 1/2;49
2722-28-28;28 JTX-S;2722;Union tee;Triple-Lok® 37° Flare ends;T-stuk;JIC;2 1/4-12;buiten;;;;42;1 3/4;49
2722-32-32;32 JTX-S;2722;Union tee;Triple-Lok® 37° Flare ends;T-stuk;JIC;2 1/2-12;buiten;;;;;2;49
2720-04-04;4 KTX-S;2720;Union cross;Triple-Lok® 37° Flare end (four ends);kruis;JIC;7/16-20;buiten;;;;6;1/4;50
2720-05-05;5 KTX-S;2720;Union cross;Triple-Lok® 37° Flare end (four ends);kruis;JIC;1/2-20;buiten;;;;8;5/16;50
2720-06-06;6 KTX-S;2720;Union cross;Triple-Lok® 37° Flare end (four ends);kruis;JIC;9/16-18;buiten;;;;10;3/8;50
2720-08-08;8 KTX-S;2720;Union cross;Triple-Lok® 37° Flare end (four ends);kruis;JIC;3/4-16;buiten;;;;12;1/2;50
2720-10-10;10 KTX-S;2720;Union cross;Triple-Lok® 37° Flare end (four ends);kruis;JIC;7/8-14;buiten;;;;14, 15,16;5/8;50
2720-12-12;12 KTX-S;2720;Union cross;Triple-Lok® 37° Flare end (four ends);kruis;JIC;1 1/16-12;buiten;;;;18, 20;3/4;50
2720-16-16;16 KTX-S;2720;Union cross;Triple-Lok® 37° Flare end (four ends);kruis;JIC;1 5/16-12;buiten;;;;25;1;50
8226-04-04;4WMTXWLNMS;8226;Bulkhead union;Triple-Lok® 37° Flare ends;recht;JIC;7/16-20;buiten;;;;6;1/4;50
8226-05-05;5WMTXWLNMS;8226;Bulkhead union;Triple-Lok® 37° Flare ends;recht;JIC;1/2-20;buiten;;;;8;5/16;50
8226-06-06;6WMTXWLNMS;8226;Bulkhead union;Triple-Lok® 37° Flare ends;recht;JIC;9/16-18;buiten;;;;10;3/8;50
8226-08-08;8WMTXWLNMS;8226;Bulkhead union;Triple-Lok® 37° Flare ends;recht;JIC;3/4-16;buiten;;;;12;1/2;50
8226-10-10;10WMTXWLNMS;8226;Bulkhead union;Triple-Lok® 37° Flare ends;recht;JIC;7/8-14;buiten;;;;14, 15,16;5/8;50
